Column,Value,Count
applicant_income_000s,6202.0,2.0
applicant_income_000s,3188.0,2.0
applicant_income_000s,1893.0,2.0
applicant_income_000s,2311.0,2.0
applicant_income_000s,1496.0,2.0
applicant_income_000s,2739.0,2.0
applicant_income_000s,1749.0,2.0
applicant_income_000s,4867.0,2.0
applicant_income_000s,2657.0,2.0
applicant_income_000s,2279.0,2.0
applicant_income_000s,2007.0,2.0
applicant_income_000s,1758.0,2.0
applicant_income_000s,2210.0,2.0
applicant_income_000s,2957.0,2.0
applicant_income_000s,5294.0,2.0
applicant_income_000s,2913.0,2.0
applicant_income_000s,2542.0,2.0
applicant_income_000s,1611.0,2.0
applicant_income_000s,1741.0,2.0
applicant_income_000s,3906.0,2.0
applicant_income_000s,4290.0,2.0
applicant_income_000s,2072.0,2.0
applicant_income_000s,2255.0,2.0
applicant_income_000s,1601.0,2.0
applicant_income_000s,2705.0,2.0
applicant_income_000s,3468.0,2.0
applicant_income_000s,2105.0,2.0
applicant_income_000s,3612.0,2.0
applicant_income_000s,3012.0,2.0
applicant_income_000s,2582.0,2.0
applicant_income_000s,2084.0,2.0
applicant_income_000s,2583.0,2.0
applicant_income_000s,1996.0,2.0
applicant_income_000s,1914.0,2.0
applicant_income_000s,2076.0,2.0
applicant_income_000s,2865.0,2.0
applicant_income_000s,1971.0,2.0
applicant_income_000s,3575.0,2.0
applicant_income_000s,5502.0,2.0
applicant_income_000s,3311.0,2.0
applicant_income_000s,1841.0,2.0
applicant_income_000s,1977.0,2.0
applicant_income_000s,2215.0,2.0
applicant_income_000s,3455.0,2.0
applicant_income_000s,1630.0,2.0
applicant_income_000s,1261.0,2.0
applicant_income_000s,2165.0,2.0
applicant_income_000s,13750.0,2.0
applicant_income_000s,1921.0,2.0
applicant_income_000s,1941.0,2.0
applicant_income_000s,3350.0,2.0
applicant_income_000s,1408.0,2.0
applicant_income_000s,1769.0,2.0
applicant_income_000s,5200.0,2.0
applicant_income_000s,2478.0,2.0
applicant_income_000s,3429.0,2.0
applicant_income_000s,2985.0,2.0
applicant_income_000s,1965.0,2.0
applicant_income_000s,8196.0,2.0
applicant_income_000s,7750.0,2.0
applicant_income_000s,2297.0,2.0
applicant_income_000s,2974.0,2.0
applicant_income_000s,2861.0,2.0
applicant_income_000s,1586.0,2.0
applicant_income_000s,2382.0,2.0
applicant_income_000s,1289.0,2.0
applicant_income_000s,3372.0,2.0
applicant_income_000s,6635.0,2.0
applicant_income_000s,2416.0,2.0
applicant_income_000s,3972.0,2.0
applicant_income_000s,2842.0,2.0
applicant_income_000s,7011.0,2.0
applicant_income_000s,5331.0,2.0
applicant_income_000s,2027.0,2.0
applicant_income_000s,15000.0,2.0
applicant_income_000s,4939.0,2.0
applicant_income_000s,2097.0,2.0
applicant_income_000s,3198.0,2.0
applicant_income_000s,17625.0,2.0
applicant_income_000s,1958.0,2.0
applicant_income_000s,2484.0,2.0
applicant_income_000s,5520.0,2.0
applicant_income_000s,10500.0,2.0
applicant_income_000s,2677.0,2.0
applicant_income_000s,2269.0,2.0
applicant_income_000s,3840.0,2.0
applicant_income_000s,8053.0,2.0
applicant_income_000s,3214.0,2.0
applicant_income_000s,3052.0,2.0
applicant_income_000s,2862.0,2.0
applicant_income_000s,2120.0,2.0
applicant_income_000s,1757.0,2.0
applicant_income_000s,2486.0,2.0
applicant_income_000s,1832.0,2.0
applicant_income_000s,4850.0,2.0
applicant_income_000s,2870.0,2.0
applicant_income_000s,1829.0,2.0
applicant_income_000s,2410.0,2.0
applicant_income_000s,3075.0,2.0
applicant_income_000s,2898.0,2.0
applicant_income_000s,1748.0,2.0
loan_amount_000s,2407.0,2.0
applicant_income_000s,3855.0,2.0
applicant_income_000s,3360.0,2.0
rate_spread,8.1,2.0
applicant_income_000s,17333.0,2.0
applicant_income_000s,3583.0,2.0
applicant_income_000s,6488.0,2.0
applicant_income_000s,3925.0,2.0
applicant_income_000s,2387.0,2.0
applicant_income_000s,2550.0,2.0
applicant_income_000s,1388.0,2.0
applicant_income_000s,1939.0,2.0
applicant_income_000s,3110.0,2.0
applicant_income_000s,2926.0,2.0
applicant_income_000s,7200.0,2.0
applicant_income_000s,5518.0,2.0
applicant_income_000s,4199.0,2.0
applicant_income_000s,2588.0,2.0
applicant_income_000s,8368.0,2.0
applicant_income_000s,4029.0,2.0
applicant_income_000s,1761.0,2.0
applicant_income_000s,2523.0,2.0
applicant_income_000s,3078.0,2.0
applicant_income_000s,1994.0,2.0
applicant_income_000s,1967.0,2.0
applicant_income_000s,2129.0,2.0
applicant_income_000s,2579.0,2.0
applicant_income_000s,2360.0,2.0
applicant_income_000s,2183.0,2.0
applicant_income_000s,4654.0,2.0
applicant_income_000s,2534.0,2.0
applicant_income_000s,1867.0,2.0
applicant_income_000s,1877.0,2.0
applicant_income_000s,3327.0,2.0
applicant_income_000s,2599.0,2.0
applicant_income_000s,3380.0,2.0
applicant_income_000s,1990.0,2.0
applicant_income_000s,2473.0,2.0
applicant_income_000s,9332.0,2.0
applicant_income_000s,2453.0,2.0
rate_spread,9.89,2.0
rate_spread,8.51,2.0
rate_spread,8.18,2.0
loan_amount_000s,2342.0,2.0
co_applicant_race_name_5,American Indian or Alaska Native,2
co_applicant_race_5,1.0,2.0
loan_amount_000s,2561.0,2.0
minority_population,71.91999816894531,2.0
loan_amount_000s,2673.0,2.0
loan_amount_000s,3590.0,2.0
loan_amount_000s,90000.0,2.0
loan_amount_000s,4570.0,2.0
loan_amount_000s,27500.0,2.0
loan_amount_000s,2968.0,2.0
loan_amount_000s,2483.0,2.0
loan_amount_000s,2723.0,2.0
loan_amount_000s,4605.0,2.0
loan_amount_000s,4969.0,2.0
loan_amount_000s,4730.0,2.0
number_of_owner_occupied_units,2.0,2.0
loan_amount_000s,3206.0,2.0
loan_amount_000s,3670.0,2.0
loan_amount_000s,2644.0,2.0
loan_amount_000s,2656.0,2.0
loan_amount_000s,7125.0,2.0
loan_amount_000s,3708.0,2.0
loan_amount_000s,2489.0,2.0
loan_amount_000s,2639.0,2.0
loan_amount_000s,2034.0,2.0
loan_amount_000s,2705.0,2.0
loan_amount_000s,2621.0,2.0
loan_amount_000s,4275.0,2.0
applicant_race_5,3.0,2.0
msamd,46020.0,2.0
applicant_race_name_5,Black or African American,2
msamd,39780.0,2.0
respondent_id,0000717528,2
respondent_id,0000001845,2
respondent_id,11-3019327,2
respondent_id,0000000320,2
respondent_id,0000057522,2
respondent_id,0000011729,2
respondent_id,0000024077,2
respondent_id,0000028405,2
respondent_id,0000003657,2
respondent_id,0000126553,2
respondent_id,0000017828,2
respondent_id,03-0527286,2
respondent_id,52-0419790,2
respondent_id,0000664756,2
respondent_id,0000024029,2
respondent_id,61-1355156,2
respondent_id,80-0803847,2
respondent_id,0000003076,2
respondent_id,0000024430,2
respondent_id,0003415463,2
respondent_id,0000068669,2
respondent_id,0000068613,2
respondent_id,0000024755,2
respondent_id,0000700416,2
respondent_id,0000067625,2
respondent_id,0000063194,2
applicant_race_4,1.0,2.0
loan_amount_000s,3665.0,2.0
loan_amount_000s,6850.0,2.0
rate_spread,7.8,2.0
loan_amount_000s,4088.0,2.0
loan_amount_000s,6510.0,2.0
loan_amount_000s,12100.0,2.0
loan_amount_000s,3113.0,2.0
loan_amount_000s,2314.0,2.0
loan_amount_000s,3149.0,2.0
loan_amount_000s,3256.0,2.0
loan_amount_000s,3975.0,2.0
loan_amount_000s,5040.0,2.0
loan_amount_000s,2278.0,2.0
loan_amount_000s,5210.0,2.0
loan_amount_000s,2444.0,2.0
loan_amount_000s,2806.0,2.0
loan_amount_000s,2421.0,2.0
loan_amount_000s,4703.0,2.0
loan_amount_000s,5882.0,2.0
loan_amount_000s,13650.0,2.0
loan_amount_000s,4602.0,2.0
loan_amount_000s,4106.0,2.0
loan_amount_000s,2572.0,2.0
loan_amount_000s,3556.0,2.0
loan_amount_000s,2961.0,2.0
loan_amount_000s,3239.0,2.0
loan_amount_000s,3892.0,2.0
loan_amount_000s,2774.0,2.0
loan_amount_000s,12200.0,2.0
loan_amount_000s,6317.0,2.0
loan_amount_000s,5980.0,2.0
loan_amount_000s,2094.0,2.0
loan_amount_000s,4862.0,2.0
loan_amount_000s,4670.0,2.0
loan_amount_000s,3536.0,2.0
loan_amount_000s,2409.0,2.0
loan_amount_000s,10450.0,2.0
loan_amount_000s,27000.0,2.0
loan_amount_000s,6975.0,2.0
loan_amount_000s,16700.0,2.0
loan_amount_000s,3077.0,2.0
loan_amount_000s,240000.0,2.0
loan_amount_000s,30750.0,2.0
loan_amount_000s,2043.0,2.0
loan_amount_000s,58000.0,2.0
loan_amount_000s,6665.0,2.0
loan_amount_000s,2292.0,2.0
loan_amount_000s,2416.0,2.0
loan_amount_000s,6890.0,2.0
loan_amount_000s,2558.0,2.0
loan_amount_000s,4690.0,2.0
loan_amount_000s,2431.0,2.0
loan_amount_000s,2452.0,2.0
loan_amount_000s,19100.0,2.0
loan_amount_000s,3385.0,2.0
loan_amount_000s,16900.0,2.0
loan_amount_000s,4795.0,2.0
loan_amount_000s,3370.0,2.0
loan_amount_000s,4030.0,2.0
loan_amount_000s,7540.0,2.0
loan_amount_000s,2005.0,2.0
loan_amount_000s,10360.0,2.0
loan_amount_000s,2983.0,2.0
respondent_id,0000018430,2
respondent_id,0000546544,2
respondent_id,27-1839540,2
rate_spread,9.52,2.0
rate_spread,8.19,2.0
rate_spread,8.75,2.0
rate_spread,7.21,2.0
rate_spread,6.99,2.0
rate_spread,8.42,2.0
rate_spread,12.26,2.0
rate_spread,10.76,2.0
rate_spread,8.11,2.0
rate_spread,8.83,2.0
rate_spread,5.81,2.0
rate_spread,8.17,2.0
rate_spread,7.52,2.0
rate_spread,7.58,2.0
rate_spread,7.69,2.0
respondent_id,0000016980,2
rate_spread,8.26,2.0
rate_spread,7.67,2.0
rate_spread,8.31,2.0
rate_spread,6.7,2.0
rate_spread,8.14,2.0
rate_spread,7.35,2.0
rate_spread,7.54,2.0
rate_spread,7.33,2.0
loan_amount_000s,9630.0,2.0
loan_amount_000s,2551.0,2.0
loan_amount_000s,3115.0,2.0
loan_amount_000s,2662.0,2.0
applicant_income_000s,3780.0,2.0
rate_spread,7.85,2.0
rate_spread,7.94,2.0
rate_spread,8.23,2.0
rate_spread,7.08,2.0
rate_spread,7.82,2.0
rate_spread,8.39,2.0
rate_spread,7.71,2.0
rate_spread,8.81,2.0
rate_spread,10.58,2.0
rate_spread,9.58,2.0
rate_spread,9.08,2.0
rate_spread,7.78,2.0
rate_spread,7.34,2.0
rate_spread,7.61,2.0
rate_spread,10.23,2.0
rate_spread,7.64,2.0
rate_spread,7.96,2.0
loan_amount_000s,5175.0,2.0
rate_spread,7.4,2.0
rate_spread,8.8,2.0
rate_spread,7.46,2.0
rate_spread,8.61,2.0
rate_spread,7.04,2.0
rate_spread,7.79,2.0
rate_spread,8.4,2.0
rate_spread,8.02,2.0
rate_spread,8.88,2.0
rate_spread,9.71,2.0
rate_spread,7.75,2.0
rate_spread,9.33,2.0
rate_spread,7.93,2.0
loan_amount_000s,3810.0,2.0
census_tract_number,187.0,2.0
census_tract_number,2075.02,2.0
respondent_id,0000125471,2
respondent_id,0000001467,2
respondent_id,0003599970,2
respondent_id,0000751656,2
respondent_id,0000024708,2
respondent_id,0000008892,2
respondent_id,0000714544,2
respondent_id,0000064049,2
respondent_id,0000018761,2
respondent_id,36-6071399,2
respondent_id,0000008333,2
respondent_id,0000013242,2
respondent_id,0000007992,2
respondent_id,0000034325,2
respondent_id,36-3679626,2
respondent_id,0000018569,2
respondent_id,0000066349,2
respondent_id,0000029012,2
respondent_id,0000517357,2
respondent_id,0000067389,2
respondent_id,0000057816,2
respondent_id,0000009292,2
respondent_id,0000646453,2
respondent_id,0000012761,2
respondent_id,0000702518,2
respondent_id,0000025103,2
respondent_id,0000060583,2
respondent_id,0000056557,2
respondent_id,0000022134,2
respondent_id,0000033845,2
census_tract_number,5324.0,2.0
respondent_id,0000542528,2
census_tract_number,7011.0,2.0
census_tract_number,218.13,2.0
census_tract_number,2528.01,2.0
census_tract_number,1902.01,2.0
census_tract_number,9801.0,2.0
census_tract_number,9007.04,2.0
census_tract_number,9800.26,2.0
population,988.0,2.0
population,97.0,2.0
population,39454.0,2.0
population,41.0,2.0
population,44.0,2.0
population,8.0,2.0
minority_population,39.459999084472656,2.0
minority_population,77.12000274658203,2.0
applicant_race_name_4,American Indian or Alaska Native,2
minority_population,91.0999984741211,2.0
minority_population,39.959999084472656,2.0
minority_population,90.91000366210938,2.0
respondent_id,0000068362,2
respondent_id,0000015435,2
respondent_id,0000068095,2
respondent_id,0000667757,2
respondent_id,0000020258,2
respondent_id,0000004915,2
respondent_id,0000003654,2
respondent_id,0000024692,2
applicant_income_000s,5268.0,2.0
applicant_income_000s,12900.0,2.0
applicant_income_000s,3444.0,2.0
applicant_income_000s,2556.0,2.0
applicant_income_000s,1796.0,2.0
applicant_income_000s,1959.0,2.0
applicant_income_000s,2286.0,2.0
applicant_income_000s,8666.0,2.0
applicant_income_000s,6333.0,2.0
applicant_income_000s,3286.0,2.0
applicant_income_000s,1953.0,2.0
applicant_income_000s,1489.0,2.0
applicant_income_000s,22083.0,2.0
applicant_income_000s,2254.0,2.0
applicant_income_000s,4750.0,2.0
applicant_income_000s,9833.0,2.0
applicant_income_000s,3692.0,2.0
applicant_income_000s,2047.0,2.0
applicant_income_000s,2471.0,2.0
applicant_income_000s,1730.0,2.0
applicant_income_000s,2549.0,2.0
applicant_income_000s,4300.0,2.0
applicant_income_000s,1704.0,2.0
applicant_income_000s,2884.0,2.0
applicant_income_000s,3893.0,2.0
applicant_income_000s,2358.0,2.0
applicant_income_000s,6177.0,2.0
applicant_income_000s,2940.0,2.0
applicant_income_000s,2088.0,2.0
applicant_income_000s,1687.0,2.0
applicant_income_000s,1820.0,2.0
applicant_income_000s,1735.0,2.0
applicant_income_000s,3254.0,2.0
applicant_income_000s,2114.0,2.0
applicant_income_000s,1805.0,2.0
applicant_income_000s,4379.0,2.0
applicant_income_000s,16833.0,2.0
applicant_income_000s,3139.0,2.0
applicant_income_000s,2334.0,2.0
applicant_income_000s,5091.0,2.0
applicant_income_000s,2166.0,2.0
applicant_income_000s,2246.0,2.0
applicant_income_000s,3670.0,2.0
applicant_income_000s,5489.0,2.0
applicant_income_000s,4879.0,2.0
applicant_income_000s,1793.0,2.0
applicant_income_000s,5583.0,2.0
applicant_income_000s,6150.0,2.0
applicant_income_000s,2090.0,2.0
applicant_income_000s,3964.0,2.0
applicant_income_000s,1698.0,2.0
applicant_income_000s,3599.0,2.0
applicant_income_000s,1788.0,2.0
applicant_income_000s,3326.0,2.0
applicant_income_000s,4818.0,2.0
applicant_income_000s,6446.0,2.0
applicant_income_000s,9608.0,2.0
applicant_income_000s,2618.0,2.0
applicant_income_000s,1485.0,2.0
applicant_income_000s,13128.0,2.0
applicant_income_000s,6271.0,2.0
applicant_income_000s,3708.0,2.0
applicant_income_000s,7250.0,2.0
applicant_income_000s,2058.0,2.0
applicant_income_000s,3555.0,2.0
applicant_income_000s,1924.0,2.0
applicant_income_000s,24000.0,2.0
applicant_income_000s,2034.0,2.0
applicant_income_000s,3462.0,2.0
applicant_income_000s,2800.0,2.0
applicant_income_000s,2128.0,2.0
applicant_income_000s,2784.0,2.0
applicant_income_000s,2245.0,2.0
applicant_income_000s,15583.0,2.0
applicant_income_000s,1645.0,2.0
applicant_income_000s,10333.0,2.0
applicant_income_000s,2281.0,2.0
applicant_income_000s,1861.0,2.0
applicant_income_000s,2653.0,2.0
loan_amount_000s,3028.0,2.0
loan_amount_000s,2548.0,2.0
loan_amount_000s,8925.0,2.0
loan_amount_000s,2008.0,2.0
loan_amount_000s,2343.0,2.0
loan_amount_000s,8415.0,2.0
loan_amount_000s,2173.0,2.0
loan_amount_000s,38500.0,2.0
loan_amount_000s,1802.0,2.0
loan_amount_000s,7840.0,2.0
loan_amount_000s,2309.0,2.0
loan_amount_000s,4780.0,2.0
loan_amount_000s,2787.0,2.0
loan_amount_000s,12800.0,2.0
loan_amount_000s,2574.0,2.0
loan_amount_000s,11250.0,2.0
loan_amount_000s,49500.0,2.0
loan_amount_000s,7205.0,2.0
loan_amount_000s,3087.0,2.0
loan_amount_000s,19400.0,2.0
loan_amount_000s,2675.0,2.0
loan_amount_000s,3383.0,2.0
loan_amount_000s,3371.0,2.0
loan_amount_000s,5140.0,2.0
loan_amount_000s,5170.0,2.0
loan_amount_000s,2279.0,2.0
loan_amount_000s,18480.0,2.0
loan_amount_000s,26000.0,2.0
loan_amount_000s,2998.0,2.0
loan_amount_000s,3549.0,2.0
loan_amount_000s,4008.0,2.0
loan_amount_000s,3477.0,2.0
loan_amount_000s,8085.0,2.0
loan_amount_000s,2612.0,2.0
loan_amount_000s,6352.0,2.0
loan_amount_000s,2710.0,2.0
loan_amount_000s,9480.0,2.0
applicant_income_000s,2385.0,2.0
loan_amount_000s,2812.0,2.0
loan_amount_000s,10150.0,2.0
loan_amount_000s,12400.0,2.0
tract_to_msamd_income,71.7699966430664,2.0
tract_to_msamd_income,23.13999938964844,2.0
applicant_income_000s,4999.0,2.0
applicant_income_000s,2852.0,2.0
applicant_income_000s,3365.0,2.0
applicant_income_000s,1982.0,2.0
applicant_income_000s,8035.0,2.0
applicant_income_000s,3977.0,2.0
applicant_income_000s,13333.0,2.0
applicant_income_000s,3197.0,2.0
applicant_income_000s,4680.0,2.0
applicant_income_000s,3172.0,2.0
applicant_income_000s,2074.0,2.0
loan_amount_000s,4910.0,2.0
loan_amount_000s,6125.0,2.0
loan_amount_000s,2092.0,2.0
loan_amount_000s,2596.0,2.0
loan_amount_000s,5190.0,2.0
loan_amount_000s,2087.0,2.0
loan_amount_000s,3265.0,2.0
loan_amount_000s,3938.0,2.0
loan_amount_000s,54900.0,2.0
loan_amount_000s,6451.0,2.0
loan_amount_000s,2031.0,2.0
loan_amount_000s,2945.0,2.0
loan_amount_000s,3216.0,2.0
loan_amount_000s,12218.0,2.0
loan_amount_000s,2717.0,2.0
loan_amount_000s,3507.0,2.0
loan_amount_000s,2282.0,2.0
loan_amount_000s,2803.0,2.0
loan_amount_000s,3227.0,2.0
applicant_income_000s,4185.0,2.0
applicant_income_000s,3536.0,2.0
loan_amount_000s,5368.0,2.0
loan_amount_000s,2057.0,2.0
loan_amount_000s,17000.0,2.0
loan_amount_000s,24700.0,2.0
loan_amount_000s,2392.0,2.0
loan_amount_000s,54000.0,2.0
loan_amount_000s,2915.0,2.0
loan_amount_000s,2423.0,2.0
loan_amount_000s,2326.0,2.0
loan_amount_000s,4580.0,2.0
loan_amount_000s,15500.0,2.0
loan_amount_000s,3495.0,2.0
loan_amount_000s,2038.0,2.0
loan_amount_000s,2203.0,2.0
loan_amount_000s,105000.0,2.0
loan_amount_000s,3319.0,2.0
loan_amount_000s,3081.0,2.0
loan_amount_000s,2789.0,2.0
loan_amount_000s,2910.0,2.0
loan_amount_000s,3108.0,2.0
loan_amount_000s,2856.0,2.0
loan_amount_000s,2824.0,2.0
loan_amount_000s,4778.0,2.0
loan_amount_000s,3680.0,2.0
loan_amount_000s,4654.0,2.0
loan_amount_000s,3083.0,2.0
loan_amount_000s,2543.0,2.0
loan_amount_000s,2216.0,2.0
loan_amount_000s,3356.0,2.0
loan_amount_000s,2477.0,2.0
loan_amount_000s,7430.0,2.0
loan_amount_000s,3628.0,2.0
loan_amount_000s,4965.0,2.0
loan_amount_000s,11790.0,2.0
loan_amount_000s,38000.0,2.0
loan_amount_000s,3343.0,2.0
loan_amount_000s,5795.0,2.0
loan_amount_000s,45000.0,2.0
loan_amount_000s,2718.0,2.0
loan_amount_000s,4185.0,2.0
loan_amount_000s,2159.0,2.0
loan_amount_000s,2506.0,2.0
loan_amount_000s,3011.0,2.0
loan_amount_000s,3170.0,2.0
loan_amount_000s,3863.0,2.0
loan_amount_000s,3790.0,2.0
loan_amount_000s,3276.0,2.0
loan_amount_000s,2302.0,2.0
loan_amount_000s,2362.0,2.0
loan_amount_000s,2299.0,2.0
loan_amount_000s,3661.0,2.0
loan_amount_000s,4178.0,2.0
loan_amount_000s,3195.0,2.0
loan_amount_000s,4252.0,2.0
loan_amount_000s,14350.0,2.0
loan_amount_000s,3308.0,2.0
loan_amount_000s,2021.0,2.0
loan_amount_000s,16400.0,2.0
loan_amount_000s,2127.0,2.0
loan_amount_000s,18200.0,2.0
loan_amount_000s,100000.0,2.0
loan_amount_000s,2733.0,2.0
loan_amount_000s,3497.0,2.0
loan_amount_000s,2532.0,2.0
loan_amount_000s,14600.0,2.0
loan_amount_000s,8800.0,2.0
loan_amount_000s,5025.0,2.0
loan_amount_000s,35750.0,2.0
loan_amount_000s,6675.0,2.0
loan_amount_000s,2826.0,2.0
loan_amount_000s,4625.0,2.0
loan_amount_000s,2422.0,2.0
loan_amount_000s,2239.0,2.0
loan_amount_000s,8940.0,2.0
loan_amount_000s,5280.0,2.0
loan_amount_000s,5365.0,2.0
applicant_income_000s,7256.0,2.0
applicant_income_000s,2223.0,2.0
applicant_income_000s,2053.0,2.0
applicant_income_000s,1755.0,2.0
applicant_income_000s,3401.0,2.0
applicant_income_000s,10717.0,2.0
applicant_income_000s,4116.0,2.0
applicant_income_000s,1836.0,2.0
applicant_income_000s,3667.0,2.0
applicant_income_000s,2447.0,2.0
applicant_income_000s,3905.0,2.0
applicant_income_000s,2046.0,2.0
applicant_income_000s,1682.0,2.0
applicant_income_000s,6102.0,2.0
applicant_income_000s,2640.0,2.0
applicant_income_000s,1671.0,2.0
applicant_income_000s,5413.0,2.0
applicant_income_000s,3396.0,2.0
applicant_income_000s,3333.0,2.0
applicant_income_000s,5760.0,2.0
applicant_income_000s,5444.0,2.0
applicant_income_000s,8814.0,2.0
applicant_income_000s,3138.0,2.0
applicant_income_000s,2361.0,2.0
applicant_income_000s,1926.0,2.0
applicant_income_000s,1843.0,2.0
applicant_income_000s,3348.0,2.0
